User ID,Cycle Length,Cycle Day,Exercise Name,Exercise Intensity,Pain Level,Pred. Exercise,Pred. Intensity
521,32,26,Yoga,7,9,Arms,4
521,32,27,Back & Shoulders,1,3,Back & Shoulders,2
521,32,28,Yoga,4,6,Yoga,5
521,32,29,Sports,7,5,Sports,8
521,32,30,Arms,9,10,Walking,8
521,32,31,Running,1,2,Running,1
521,32,32,Yoga,4,2,Yoga,4
522,31,1,Abs & Waist,5,7,Abs & Waist,5
522,31,2,Sports,3,5,Sports,5
522,31,3,Abs & Waist,3,2,Abs & Waist,4
522,31,4,Arms,8,10,Walking,7
522,31,5,Running,9,9,Sports,7
522,31,6,Arms,5,6,Arms,5
522,31,7,Back & Shoulders,6,5,Back & Shoulders,8
522,31,8,Abs & Waist,6,4,Abs & Waist,8
522,31,9,Sports,3,2,Sports,3
522,31,10,Running,10,10,Back & Shoulders,9
522,31,11,Running,6,8,Back & Shoulders,4
522,31,12,Legs & Glutes,6,6,Legs & Glutes,6
522,31,13,Abs & Waist,9,10,Legs & Glutes,6
522,31,14,Yoga,9,10,Abs & Waist,8
522,31,15,Abs & Waist,3,5,Abs & Waist,3
522,31,16,Arms,1,0,Arms,2
522,31,17,Back & Shoulders,3,4,Back & Shoulders,4
522,31,18,Arms,2,3,Arms,3
522,31,19,Abs & Waist,10,10,Legs & Glutes,9
522,31,20,Walking,10,10,Abs & Waist,9
522,31,21,Arms,1,1,Arms,1
522,31,22,Back & Shoulders,2,1,Back & Shoulders,3
522,31,23,Sports,6,8,Yoga,3
522,31,24,Walking,4,4,Walking,4
522,31,25,Sports,3,5,Sports,4
522,31,26,Running,10,9,Walking,9
522,31,27,Walking,10,10,Legs & Glutes,9
522,31,28,Back & Shoulders,2,2,Back & Shoulders,2
522,31,29,Running,6,6,Running,7
522,31,30,Sports,9,7,Sports,10
522,31,31,Arms,4,2,Arms,5
523,32,1,Back & Shoulders,4,4,Back & Shoulders,4
523,32,2,Legs & Glutes,8,9,Walking,6
523,32,3,Yoga,5,4,Yoga,6
523,32,4,Walking,10,10,Legs & Glutes,9
523,32,5,Legs & Glutes,2,2,Legs & Glutes,3
523,32,6,Sports,3,1,Sports,3
523,32,7,Back & Shoulders,3,4,Back & Shoulders,3
523,32,8,Yoga,10,10,Sports,9
523,32,9,Legs & Glutes,5,4,Legs & Glutes,5
523,32,10,Legs & Glutes,10,10,Yoga,8
523,32,11,Sports,3,5,Sports,4
523,32,12,Sports,9,9,Legs & Glutes,8
523,32,13,Legs & Glutes,10,8,Walking,8
523,32,14,Yoga,5,3,Yoga,6
523,32,15,Legs & Glutes,2,3,Legs & Glutes,2
523,32,16,Back & Shoulders,5,7,Back & Shoulders,7
523,32,17,Sports,3,2,Sports,4
523,32,18,Sports,3,5,Sports,3
523,32,19,Legs & Glutes,1,2,Legs & Glutes,3
523,32,20,Yoga,2,3,Yoga,3
523,32,21,Abs & Waist,2,4,Abs & Waist,3
523,32,22,Abs & Waist,7,8,Running,6
523,32,23,Walking,5,7,Walking,7
523,32,24,Back & Shoulders,7,7,Back & Shoulders,7
523,32,25,Arms,6,7,Arms,6
523,32,26,Sports,4,2,Sports,5
523,32,27,Sports,4,4,Sports,4
523,32,28,Arms,8,8,Running,5
523,32,29,Walking,8,10,Running,7
523,32,30,Yoga,2,1,Yoga,3
523,32,31,Sports,4,5,Sports,6
523,32,32,Running,2,2,Running,2
524,33,1,Running,9,7,Running,10
524,33,2,Abs & Waist,7,5,Abs & Waist,9
524,33,3,Back & Shoulders,3,5,Back & Shoulders,5
524,33,4,Yoga,10,10,Arms,7
524,33,5,Back & Shoulders,2,0,Back & Shoulders,2
524,33,6,Yoga,1,3,Yoga,3
524,33,7,Legs & Glutes,9,7,Legs & Glutes,9
524,33,8,Abs & Waist,5,4,Abs & Waist,5
524,33,9,Walking,1,2,Walking,3
524,33,10,Walking,5,3,Walking,7
524,33,11,Walking,4,3,Walking,5
524,33,12,Yoga,1,0,Yoga,2
524,33,13,Arms,7,5,Arms,7
524,33,14,Legs & Glutes,1,3,Legs & Glutes,3
524,33,15,Walking,9,8,Arms,8
524,33,16,Walking,9,10,Running,6
524,33,17,Running,4,3,Running,6
524,33,18,Abs & Waist,3,1,Abs & Waist,5
524,33,19,Legs & Glutes,6,4,Legs & Glutes,7
524,33,20,Sports,3,3,Sports,3
524,33,21,Sports,5,5,Sports,6
524,33,22,Abs & Waist,9,7,Abs & Waist,10
524,33,23,Abs & Waist,6,6,Abs & Waist,6
524,33,24,Yoga,3,2,Yoga,3
524,33,25,Arms,6,5,Arms,6
524,33,26,Legs & Glutes,7,6,Legs & Glutes,8
524,33,27,Back & Shoulders,5,6,Back & Shoulders,5
524,33,28,Walking,3,1,Walking,3
524,33,29,Back & Shoulders,4,6,Back & Shoulders,5
524,33,30,Walking,10,9,Sports,8
524,33,31,Back & Shoulders,7,5,Back & Shoulders,7
524,33,32,Legs & Glutes,2,4,Legs & Glutes,2
524,33,33,Walking,4,3,Walking,4
525,33,1,Abs & Waist,6,5,Abs & Waist,7
525,33,2,Back & Shoulders,4,3,Back & Shoulders,6
525,33,3,Sports,1,1,Sports,2
525,33,4,Yoga,6,4,Yoga,8
525,33,5,Walking,8,8,Sports,6
525,33,6,Arms,2,1,Arms,2
525,33,7,Walking,2,0,Walking,4
525,33,8,Sports,5,7,Sports,5
525,33,9,Arms,7,5,Arms,7
525,33,10,Legs & Glutes,8,6,Legs & Glutes,8
525,33,11,Running,9,10,Arms,6
525,33,12,Legs & Glutes,2,2,Legs & Glutes,3
525,33,13,Arms,1,0,Arms,3
525,33,14,Walking,9,10,Sports,6
525,33,15,Arms,5,6,Arms,7
525,33,16,Yoga,8,7,Yoga,9
525,33,17,Walking,5,6,Walking,7
525,33,18,Legs & Glutes,5,7,Legs & Glutes,6
525,33,19,Running,10,10,Arms,7
525,33,20,Sports,1,0,Sports,2
525,33,21,Abs & Waist,9,7,Abs & Waist,9
525,33,22,Yoga,1,3,Yoga,1
525,33,23,Sports,6,4,Sports,6
525,33,24,Legs & Glutes,2,2,Legs & Glutes,3
525,33,25,Yoga,8,9,Abs & Waist,6
525,33,26,Sports,10,9,Legs & Glutes,9
525,33,27,Back & Shoulders,7,7,Back & Shoulders,8
525,33,28,Running,3,3,Running,5
525,33,29,Legs & Glutes,2,4,Legs & Glutes,2
525,33,30,Yoga,7,7,Yoga,8
525,33,31,Yoga,9,8,Legs & Glutes,7
525,33,32,Legs & Glutes,1,3,Legs & Glutes,2
525,33,33,Sports,2,1,Sports,3
526,26,1,Arms,4,2,Arms,5
526,26,2,Legs & Glutes,5,3,Legs & Glutes,7
526,26,3,Legs & Glutes,10,10,Running,8
526,26,4,Back & Shoulders,6,7,Back & Shoulders,6
526,26,5,Walking,8,7,Walking,8
526,26,6,Sports,10,10,Yoga,7
526,26,7,Legs & Glutes,3,4,Legs & Glutes,3
526,26,8,Yoga,9,7,Yoga,9
526,26,9,Yoga,9,10,Abs & Waist,7
526,26,10,Abs & Waist,1,0,Abs & Waist,1
526,26,11,Back & Shoulders,6,6,Back & Shoulders,8
526,26,12,Back & Shoulders,6,8,Legs & Glutes,4
526,26,13,Running,9,10,Sports,7
526,26,14,Arms,7,9,Abs & Waist,4
526,26,15,Arms,1,3,Arms,3
526,26,16,Abs & Waist,8,8,Sports,7
526,26,17,Legs & Glutes,7,6,Legs & Glutes,7
526,26,18,Arms,1,1,Arms,3
526,26,19,Arms,6,8,Legs & Glutes,5
526,26,20,Arms,7,6,Arms,8
526,26,21,Arms,6,5,Arms,7
526,26,22,Abs & Waist,5,4,Abs & Waist,6
526,26,23,Yoga,3,4,Yoga,5
526,26,24,Legs & Glutes,6,8,Sports,4
526,26,25,Legs & Glutes,5,7,Legs & Glutes,5
526,26,26,Abs & Waist,5,6,Abs & Waist,7
527,32,1,Arms,5,6,Arms,7
527,32,2,Arms,8,8,Back & Shoulders,5
527,32,3,Arms,1,0,Arms,2
527,32,4,Yoga,4,2,Yoga,5
527,32,5,Legs & Glutes,8,8,Walking,5
527,32,6,Abs & Waist,9,9,Back & Shoulders,7
527,32,7,Back & Shoulders,1,3,Back & Shoulders,3
527,32,8,Yoga,2,1,Yoga,2
527,32,9,Legs & Glutes,7,7,Legs & Glutes,9
527,32,10,Arms,2,4,Arms,4
527,32,11,Sports,9,8,Walking,8
527,32,12,Yoga,3,4,Yoga,3
527,32,13,Sports,6,7,Sports,6
527,32,14,Abs & Waist,9,7,Abs & Waist,10
527,32,15,Running,6,7,Running,8
527,32,16,Walking,8,7,Walking,10
527,32,17,Arms,6,4,Arms,6
527,32,18,Running,2,1,Running,3
527,32,19,Back & Shoulders,5,5,Back & Shoulders,7
527,32,20,Arms,2,1,Arms,3
527,32,21,Back & Shoulders,7,7,Back & Shoulders,7
527,32,22,Walking,1,0,Walking,2
527,32,23,Arms,5,4,Arms,6
527,32,24,Legs & Glutes,2,4,Legs & Glutes,4
527,32,25,Back & Shoulders,10,10,Running,8
527,32,26,Abs & Waist,1,3,Abs & Waist,2
527,32,27,Sports,5,3,Sports,7
527,32,28,Yoga,6,6,Yoga,7
527,32,29,Back & Shoulders,3,1,Back & Shoulders,5
527,32,30,Arms,2,0,Arms,3
527,32,31,Arms,9,10,Walking,7
527,32,32,Arms,7,6,Arms,8
528,28,1,Abs & Waist,9,7,Abs & Waist,10
528,28,2,Arms,10,10,Walking,9
528,28,3,Abs & Waist,1,2,Abs & Waist,2
528,28,4,Abs & Waist,4,2,Abs & Waist,6
528,28,5,Back & Shoulders,3,3,Back & Shoulders,3
528,28,6,Yoga,10,9,Arms,7
528,28,7,Back & Shoulders,2,1,Back & Shoulders,3
528,28,8,Walking,1,2,Walking,1
528,28,9,Yoga,8,10,Back & Shoulders,6
528,28,10,Yoga,6,6,Yoga,7
528,28,11,Arms,7,7,Arms,9
528,28,12,Walking,1,0,Walking,3
528,28,13,Arms,5,5,Arms,7
528,28,14,Abs & Waist,10,8,Legs & Glutes,8
528,28,15,Abs & Waist,5,7,Abs & Waist,6
528,28,16,Walking,9,8,Sports,8
528,28,17,Sports,4,6,Sports,6
528,28,18,Walking,3,3,Walking,5
528,28,19,Back & Shoulders,5,7,Back & Shoulders,5
528,28,20,Sports,9,9,Abs & Waist,7
528,28,21,Abs & Waist,9,7,Abs & Waist,10
528,28,22,Arms,8,6,Arms,9
528,28,23,Running,7,9,Sports,4
528,28,24,Abs & Waist,2,0,Abs & Waist,4
528,28,25,Yoga,8,8,Legs & Glutes,7
528,28,26,Yoga,7,6,Yoga,7
528,28,27,Legs & Glutes,8,9,Walking,7
528,28,28,Running,8,9,Back & Shoulders,7
529,28,1,Arms,4,5,Arms,5
529,28,2,Abs & Waist,10,9,Legs & Glutes,8
529,28,3,Sports,10,9,Back & Shoulders,9
529,28,4,Sports,3,4,Sports,3
529,28,5,Sports,6,6,Sports,8
529,28,6,Running,9,9,Back & Shoulders,8
529,28,7,Back & Shoulders,6,4,Back & Shoulders,7
529,28,8,Arms,10,9,Back & Shoulders,7
529,28,9,Yoga,10,10,Running,9
529,28,10,Yoga,2,1,Yoga,2
529,28,11,Arms,2,1,Arms,2
529,28,12,Legs & Glutes,8,8,Walking,5
529,28,13,Legs & Glutes,7,6,Legs & Glutes,8
529,28,14,Legs & Glutes,4,5,Legs & Glutes,4
529,28,15,Back & Shoulders,8,9,Legs & Glutes,6
529,28,16,Sports,4,4,Sports,4
529,28,17,Running,4,6,Running,4
529,28,18,Arms,1,0,Arms,1
529,28,19,Abs & Waist,8,8,Yoga,5
529,28,20,Legs & Glutes,9,7,Legs & Glutes,10
529,28,21,Sports,1,1,Sports,2
529,28,22,Sports,6,7,Sports,6
529,28,23,Yoga,3,2,Yoga,3
529,28,24,Abs & Waist,5,5,Abs & Waist,5
529,28,25,Running,4,2,Running,4
529,28,26,Arms,3,5,Arms,4
529,28,27,Walking,3,4,Walking,4
529,28,28,Arms,4,6,Arms,5
530,27,1,Back & Shoulders,9,9,Sports,8
530,27,2,Sports,4,6,Sports,6
530,27,3,Running,5,7,Running,5
530,27,4,Legs & Glutes,5,4,Legs & Glutes,6
530,27,5,Legs & Glutes,8,9,Sports,5
530,27,6,Arms,9,8,Yoga,6
530,27,7,Arms,3,5,Arms,3
530,27,8,Walking,3,4,Walking,5
530,27,9,Running,2,1,Running,3
530,27,10,Yoga,7,9,Back & Shoulders,4
530,27,11,Sports,9,10,Arms,8
530,27,12,Walking,10,9,Legs & Glutes,8
530,27,13,Yoga,10,8,Running,8
530,27,14,Running,3,5,Running,4
530,27,15,Arms,3,2,Arms,3
530,27,16,Abs & Waist,2,1,Abs & Waist,3
530,27,17,Sports,10,9,Yoga,8
530,27,18,Arms,1,1,Arms,3
530,27,19,Arms,9,10,Walking,6
530,27,20,Running,6,5,Running,7
530,27,21,Running,3,3,Running,4
530,27,22,Legs & Glutes,7,9,Yoga,6
530,27,23,Walking,2,3,Walking,3
530,27,24,Sports,8,8,Running,5
530,27,25,Yoga,7,9,Legs & Glutes,4
530,27,26,Arms,4,4,Arms,5
530,27,27,Abs & Waist,5,4,Abs & Waist,5
531,23,1,Sports,3,4,Sports,5
531,23,2,Running,1,2,Running,1
531,23,3,Legs & Glutes,1,0,Legs & Glutes,1
531,23,4,Legs & Glutes,3,4,Legs & Glutes,4
531,23,5,Yoga,3,1,Yoga,3
531,23,6,Yoga,5,3,Yoga,7
531,23,7,Arms,7,5,Arms,7
531,23,8,Yoga,6,5,Yoga,6
531,23,9,Abs & Waist,8,6,Abs & Waist,8
531,23,10,Legs & Glutes,2,2,Legs & Glutes,2
531,23,11,Sports,1,1,Sports,2
531,23,12,Arms,3,5,Arms,4
531,23,13,Sports,8,7,Sports,9
531,23,14,Running,7,8,Abs & Waist,5
531,23,15,Arms,5,4,Arms,6
531,23,16,Legs & Glutes,5,7,Legs & Glutes,6
531,23,17,Running,4,5,Running,6
531,23,18,Back & Shoulders,6,6,Back & Shoulders,7
531,23,19,Abs & Waist,2,2,Abs & Waist,2
531,23,20,Sports,3,3,Sports,3
531,23,21,Yoga,9,7,Yoga,10
531,23,22,Legs & Glutes,1,0,Legs & Glutes,1
531,23,23,Sports,3,5,Sports,5
532,21,1,Walking,10,9,Yoga,9
532,21,2,Walking,6,7,Walking,7
532,21,3,Sports,3,3,Sports,5
532,21,4,Yoga,4,4,Yoga,5
532,21,5,Abs & Waist,9,8,Yoga,7
532,21,6,Sports,9,10,Back & Shoulders,6
532,21,7,Abs & Waist,6,5,Abs & Waist,6
532,21,8,Abs & Waist,7,6,Abs & Waist,8
532,21,9,Arms,6,8,Yoga,4
532,21,10,Legs & Glutes,8,9,Abs & Waist,5
532,21,11,Legs & Glutes,6,4,Legs & Glutes,7
532,21,12,Walking,5,7,Walking,7
532,21,13,Abs & Waist,9,9,Back & Shoulders,8
532,21,14,Running,3,2,Running,3
532,21,15,Walking,1,1,Walking,3
532,21,16,Abs & Waist,7,7,Abs & Waist,7
532,21,17,Sports,6,8,Abs & Waist,5
532,21,18,Running,3,1,Running,3
532,21,19,Legs & Glutes,8,8,Yoga,7
532,21,20,Walking,4,5,Walking,6
532,21,21,Yoga,10,10,Back & Shoulders,9
533,28,1,Yoga,2,3,Yoga,3
533,28,2,Yoga,8,8,Sports,7
533,28,3,Abs & Waist,8,10,Yoga,6
533,28,4,Running,7,8,Arms,5
533,28,5,Arms,4,2,Arms,4
533,28,6,Walking,8,9,Arms,7
533,28,7,Walking,4,5,Walking,6
533,28,8,Arms,2,4,Arms,2
533,28,9,Walking,2,1,Walking,2
533,28,10,Running,2,0,Running,2
533,28,11,Walking,6,6,Walking,6
533,28,12,Sports,1,0,Sports,1
533,28,13,Abs & Waist,10,10,Walking,7
533,28,14,Abs & Waist,2,4,Abs & Waist,2
533,28,15,Back & Shoulders,1,2,Back & Shoulders,1
533,28,16,Abs & Waist,9,10,Walking,6
533,28,17,Arms,1,3,Arms,2
533,28,18,Abs & Waist,5,5,Abs & Waist,7
533,28,19,Walking,7,7,Walking,8
533,28,20,Back & Shoulders,10,10,Legs & Glutes,7
533,28,21,Walking,4,4,Walking,5
533,28,22,Running,1,3,Running,2
533,28,23,Walking,7,6,Walking,8
533,28,24,Running,8,6,Running,10
533,28,25,Abs & Waist,2,2,Abs & Waist,4
533,28,26,Running,1,0,Running,2
533,28,27,Yoga,8,6,Yoga,8
533,28,28,Arms,4,4,Arms,5
534,23,1,Yoga,3,2,Yoga,3
534,23,2,Abs & Waist,5,7,Abs & Waist,7
534,23,3,Yoga,1,2,Yoga,3
534,23,4,Yoga,10,8,Walking,8
534,23,5,Walking,8,10,Back & Shoulders,7
534,23,6,Back & Shoulders,1,1,Back & Shoulders,2
534,23,7,Arms,2,0,Arms,2
534,23,8,Abs & Waist,10,8,Yoga,8
534,23,9,Back & Shoulders,9,10,Abs & Waist,8
534,23,10,Back & Shoulders,3,1,Back & Shoulders,5
534,23,11,Legs & Glutes,2,0,Legs & Glutes,4
534,23,12,Running,4,5,Running,4
534,23,13,Abs & Waist,2,3,Abs & Waist,2
534,23,14,Yoga,10,10,Back & Shoulders,9
534,23,15,Sports,10,9,Yoga,9
534,23,16,Sports,10,8,Yoga,7
534,23,17,Back & Shoulders,2,3,Back & Shoulders,3
534,23,18,Arms,5,7,Arms,5
534,23,19,Sports,4,5,Sports,4
534,23,20,Arms,3,1,Arms,5
534,23,21,Yoga,5,6,Yoga,6
534,23,22,Sports,8,8,Back & Shoulders,7
534,23,23,Sports,4,6,Sports,6
535,35,1,Sports,8,6,Sports,10
535,35,2,Yoga,1,0,Yoga,1
535,35,3,Running,3,4,Running,5
535,35,4,Sports,1,0,Sports,1
535,35,5,Abs & Waist,7,6,Abs & Waist,7
535,35,6,Legs & Glutes,6,7,Legs & Glutes,6
535,35,7,Abs & Waist,9,10,Arms,8
535,35,8,Sports,8,10,Back & Shoulders,5
535,35,9,Back & Shoulders,5,5,Back & Shoulders,5
535,35,10,Back & Shoulders,9,9,Arms,7
535,35,11,Arms,8,7,Arms,10
535,35,12,Arms,8,9,Walking,7
535,35,13,Arms,2,4,Arms,3
535,35,14,Walking,8,10,Yoga,7
535,35,15,Walking,4,5,Walking,5
535,35,16,Arms,7,5,Arms,7
535,35,17,Sports,3,2,Sports,5
535,35,18,Back & Shoulders,10,10,Legs & Glutes,7
535,35,19,Legs & Glutes,1,0,Legs & Glutes,1
535,35,20,Legs & Glutes,2,2,Legs & Glutes,3
535,35,21,Walking,8,10,Running,7
535,35,22,Walking,10,10,Running,9
535,35,23,Legs & Glutes,8,6,Legs & Glutes,8
535,35,24,Abs & Waist,6,7,Abs & Waist,8
535,35,25,Legs & Glutes,6,5,Legs & Glutes,6
535,35,26,Running,5,7,Running,6
535,35,27,Arms,2,3,Arms,3
535,35,28,Back & Shoulders,3,2,Back & Shoulders,3
535,35,29,Walking,10,8,Sports,7
535,35,30,Abs & Waist,1,2,Abs & Waist,2
535,35,31,Back & Shoulders,2,0,Back & Shoulders,2
535,35,32,Abs & Waist,7,8,Arms,5
535,35,33,Sports,2,3,Sports,4
535,35,34,Back & Shoulders,3,3,Back & Shoulders,3
535,35,35,Legs & Glutes,2,3,Legs & Glutes,4
536,31,1,Yoga,9,10,Sports,7
536,31,2,Walking,3,5,Walking,5
536,31,3,Abs & Waist,1,0,Abs & Waist,3
536,31,4,Sports,9,10,Running,6
536,31,5,Abs & Waist,9,7,Abs & Waist,9
536,31,6,Running,6,4,Running,6
536,31,7,Abs & Waist,4,3,Abs & Waist,6
536,31,8,Running,8,10,Abs & Waist,5
536,31,9,Sports,1,0,Sports,1
536,31,10,Yoga,2,4,Yoga,4
536,31,11,Arms,8,6,Arms,10
536,31,12,Sports,1,3,Sports,3
536,31,13,Yoga,2,0,Yoga,4
536,31,14,Sports,8,10,Yoga,6
536,31,15,Walking,7,7,Walking,7
536,31,16,Legs & Glutes,5,7,Legs & Glutes,5
536,31,17,Running,3,5,Running,5
536,31,18,Abs & Waist,9,10,Walking,8
536,31,19,Sports,5,6,Sports,6
536,31,20,Back & Shoulders,7,8,Yoga,5
536,31,21,Legs & Glutes,3,2,Legs & Glutes,3
536,31,22,Back & Shoulders,2,4,Back & Shoulders,2
536,31,23,Yoga,2,2,Yoga,3
536,31,24,Running,10,10,Walking,7
536,31,25,Yoga,2,1,Yoga,3
536,31,26,Running,7,6,Running,9
536,31,27,Yoga,2,1,Yoga,4
536,31,28,Walking,1,0,Walking,1
536,31,29,Walking,8,7,Walking,9
536,31,30,Sports,3,4,Sports,5
536,31,31,Abs & Waist,7,6,Abs & Waist,9
537,24,1,Legs & Glutes,3,1,Legs & Glutes,3
537,24,2,Sports,10,10,Running,7
537,24,3,Back & Shoulders,1,2,Back & Shoulders,2
537,24,4,Yoga,1,0,Yoga,2
537,24,5,Walking,1,3,Walking,1
537,24,6,Running,7,7,Running,7
537,24,7,Sports,3,5,Sports,4
537,24,8,Arms,6,5,Arms,7
537,24,9,Back & Shoulders,3,1,Back & Shoulders,5
537,24,10,Back & Shoulders,10,9,Abs & Waist,9
537,24,11,Legs & Glutes,6,7,Legs & Glutes,7
537,24,12,Walking,2,3,Walking,4
537,24,13,Legs & Glutes,4,6,Legs & Glutes,6
537,24,14,Arms,6,6,Arms,7
537,24,15,Legs & Glutes,8,6,Legs & Glutes,8
537,24,16,Walking,2,1,Walking,2
537,24,17,Running,9,8,Yoga,6
537,24,18,Abs & Waist,1,2,Abs & Waist,2
537,24,19,Arms,4,6,Arms,5
537,24,20,Running,10,9,Walking,7
537,24,21,Running,6,5,Running,8
537,24,22,Walking,7,9,Back & Shoulders,6
537,24,23,Legs & Glutes,10,9,Running,8
537,24,24,Sports,6,8,Running,5
538,26,1,Back & Shoulders,8,6,Back & Shoulders,10
538,26,2,Back & Shoulders,7,8,Yoga,6
538,26,3,Running,1,0,Running,3
538,26,4,Back & Shoulders,1,0,Back & Shoulders,1
538,26,5,Walking,2,4,Walking,4
538,26,6,Abs & Waist,7,7,Abs & Waist,8
538,26,7,Yoga,5,7,Yoga,5
538,26,8,Legs & Glutes,9,8,Abs & Waist,7
538,26,9,Arms,2,2,Arms,2
538,26,10,Legs & Glutes,1,1,Legs & Glutes,3
538,26,11,Arms,1,0,Arms,2
538,26,12,Sports,4,2,Sports,5
538,26,13,Sports,7,8,Abs & Waist,5
538,26,14,Arms,2,0,Arms,3
538,26,15,Sports,2,4,Sports,2
538,26,16,Abs & Waist,10,10,Arms,8
538,26,17,Back & Shoulders,8,10,Walking,7
538,26,18,Arms,8,9,Running,6
538,26,19,Sports,7,5,Sports,7
538,26,20,Walking,8,7,Walking,10
538,26,21,Back & Shoulders,5,6,Back & Shoulders,6
538,26,22,Yoga,3,1,Yoga,4
538,26,23,Running,1,1,Running,3
538,26,24,Legs & Glutes,5,5,Legs & Glutes,5
538,26,25,Yoga,10,10,Running,9
538,26,26,Yoga,10,9,Arms,8
539,34,1,Legs & Glutes,1,2,Legs & Glutes,3
539,34,2,Sports,4,5,Sports,5
539,34,3,Sports,6,4,Sports,8
539,34,4,Legs & Glutes,1,0,Legs & Glutes,1
539,34,5,Arms,3,3,Arms,5
539,34,6,Back & Shoulders,4,3,Back & Shoulders,5
539,34,7,Arms,7,8,Yoga,6
539,34,8,Legs & Glutes,3,3,Legs & Glutes,5
539,34,9,Walking,4,6,Walking,4
539,34,10,Sports,1,0,Sports,2
539,34,11,Abs & Waist,6,8,Back & Shoulders,5
539,34,12,Legs & Glutes,4,4,Legs & Glutes,6
539,34,13,Running,2,0,Running,2
539,34,14,Legs & Glutes,6,6,Legs & Glutes,6
539,34,15,Arms,5,6,Arms,5
539,34,16,Legs & Glutes,3,3,Legs & Glutes,3
539,34,17,Arms,7,5,Arms,8
539,34,18,Legs & Glutes,5,5,Legs & Glutes,5
539,34,19,Abs & Waist,3,3,Abs & Waist,3
539,34,20,Abs & Waist,1,0,Abs & Waist,1
539,34,21,Sports,1,0,Sports,2
539,34,22,Running,8,6,Running,10
539,34,23,Running,6,5,Running,7
539,34,24,Back & Shoulders,2,1,Back & Shoulders,2
539,34,25,Arms,4,2,Arms,6
539,34,26,Yoga,6,6,Yoga,8
539,34,27,Running,1,2,Running,1
539,34,28,Running,10,9,Back & Shoulders,7
539,34,29,Running,9,7,Running,10
539,34,30,Legs & Glutes,1,2,Legs & Glutes,2
539,34,31,Walking,5,6,Walking,5
539,34,32,Running,3,4,Running,4
539,34,33,Running,2,1,Running,3
539,34,34,Sports,4,5,Sports,4
540,27,1,Abs & Waist,7,8,Back & Shoulders,4
540,27,2,Running,10,10,Legs & Glutes,7
540,27,3,Sports,5,5,Sports,5
540,27,4,Abs & Waist,5,3,Abs & Waist,7
540,27,5,Legs & Glutes,5,4,Legs & Glutes,5
540,27,6,Abs & Waist,4,6,Abs & Waist,6
540,27,7,Running,3,1,Running,3
540,27,8,Running,3,3,Running,3
540,27,9,Sports,4,2,Sports,5
540,27,10,Running,4,4,Running,4
540,27,11,Legs & Glutes,5,5,Legs & Glutes,6
540,27,12,Running,8,6,Running,8
540,27,13,Yoga,4,2,Yoga,4
540,27,14,Abs & Waist,10,9,Running,8
540,27,15,Walking,5,3,Walking,6
540,27,16,Yoga,2,1,Yoga,4
540,27,17,Arms,9,10,Back & Shoulders,8
540,27,18,Running,7,9,Abs & Waist,5
540,27,19,Abs & Waist,3,3,Abs & Waist,5
540,27,20,Arms,9,10,Running,6
540,27,21,Walking,4,2,Walking,5
540,27,22,Sports,3,3,Sports,3
540,27,23,Abs & Waist,8,7,Abs & Waist,8
540,27,24,Back & Shoulders,10,10,Legs & Glutes,8
540,27,25,Back & Shoulders,3,1,Back & Shoulders,3
540,27,26,Yoga,4,4,Yoga,6
540,27,27,Legs & Glutes,3,2,Legs & Glutes,3
541,31,1,Arms,5,4,Arms,6
541,31,2,Walking,8,9,Running,6
541,31,3,Sports,8,9,Abs & Waist,5
541,31,4,Back & Shoulders,1,0,Back & Shoulders,2
541,31,5,Arms,10,10,Back & Shoulders,7
541,31,6,Sports,1,0,Sports,1
541,31,7,Arms,10,9,Yoga,9
541,31,8,Back & Shoulders,7,5,Back & Shoulders,9
541,31,9,Yoga,9,7,Yoga,10
541,31,10,Back & Shoulders,3,3,Back & Shoulders,3
541,31,11,Back & Shoulders,7,8,Legs & Glutes,4
541,31,12,Abs & Waist,7,7,Abs & Waist,8
541,31,13,Abs & Waist,10,9,Yoga,9
541,31,14,Legs & Glutes,9,7,Legs & Glutes,10
541,31,15,Walking,6,5,Walking,8
541,31,16,Back & Shoulders,1,0,Back & Shoulders,3
541,31,17,Legs & Glutes,5,5,Legs & Glutes,6
541,31,18,Running,3,1,Running,3
541,31,19,Yoga,9,10,Walking,6
541,31,20,Legs & Glutes,10,8,Sports,8
541,31,21,Sports,1,1,Sports,2
541,31,22,Running,2,3,Running,4
541,31,23,Sports,6,7,Sports,8
541,31,24,Walking,7,6,Walking,9
541,31,25,Running,5,7,Running,5
541,31,26,Walking,5,5,Walking,5
541,31,27,Back & Shoulders,4,5,Back & Shoulders,5
541,31,28,Running,6,8,Sports,3
541,31,29,Arms,5,5,Arms,7
541,31,30,Abs & Waist,8,9,Yoga,7
541,31,31,Sports,6,4,Sports,6
542,21,1,Yoga,10,10,Legs & Glutes,9
542,21,2,Running,10,10,Arms,9
542,21,3,Sports,6,6,Sports,6
542,21,4,Running,6,8,Sports,4
542,21,5,Walking,5,7,Walking,5
542,21,6,Back & Shoulders,4,3,Back & Shoulders,6
542,21,7,Sports,8,9,Abs & Waist,6
542,21,8,Walking,1,1,Walking,1
542,21,9,Sports,4,4,Sports,4
542,21,10,Walking,7,7,Walking,7
542,21,11,Yoga,5,4,Yoga,6
542,21,12,Sports,8,10,Abs & Waist,6
542,21,13,Abs & Waist,3,1,Abs & Waist,5
542,21,14,Yoga,6,8,Sports,5
